Time,Seconds,Minutes,Days,,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4
1695120,,6.36329107642945E+017,,,,,,3.69208128457971E+017,9.4279962279538E+016,898809278964579,,,
1695168,6.38853870192328E+017,,,,3.70712101882145E+017,9.49003656206147E+016,899332497081836,,,,,,
1696800,,6.36394055576038E+017,,,,,,3.6924830198143E+017,9.42814203518374E+016,898809278964579,,,
1696896,6.38920674534588E+017,,,,3.70753423646991E+017,9.4901865367588E+016,899332497081836,,,,,,
1698480,,6.36458928954366E+017,,,,,,3.69288433324367E+017,9.42828768943763E+016,898809278964579,,,
1698624,6.38987400001433E+017,,,,3.70794700786767E+017,9.49033634961444E+016,899332497081836,,,,,,
1700160,,6.36523727880389E+017,,,,,,3.69328522529385E+017,9.42843319086998E+016,898809278964579,,,
1700352,6.39054046704356E+017,,,,3.70835933347832E+017,9.49048600079653E+016,899332497081836,,,,,,
1701840,,6.36588452456405E+017,,,,,,3.69368569639055E+017,9.42857853963519E+016,898809278964579,,,
1702080,6.39120614754666E+017,,,,3.70877121376512E+017,9.49063549047308E+016,899332497081836,,,,,,
1703520,,6.36653102784548E+017,,,,,,3.6940857469592E+017,9.42872373588754E+016,898809278964579,,,
1703808,6.39187104263493E+017,,,,3.70918264919097E+017,9.49078481881196E+016,899332497081836,,,,,,
1705200,,6.36717678966792E+017,,,,,,3.69448537742492E+017,9.42886877978123E+016,898809278964579,,,
1705536,6.39253515341784E+017,,,,3.70959364021847E+017,9.49093398598095E+016,899332497081836,,,,,,
1706880,,6.36782181104949E+017,,,,,,3.69488458821257E+017,9.42901367147032E+016,898809278964579,,,
1707264,6.39319848100306E+017,,,,3.71000418730987E+017,9.4910829921477E+016,899332497081836,,,,,,
1708560,,6.36846609300669E+017,,,,,,3.69528337974666E+017,9.42915841110878E+016,898809278964579,,,
1708992,6.39386102649646E+017,,,,3.71041429092709E+017,9.49123183747972E+016,899332497081836,,,,,,
1710240,,6.36910963655441E+017,,,,,,3.69568175245145E+017,9.42930299885047E+016,898809278964579,,,
1710720,6.39452279100208E+017,,,,3.71082395153173E+017,9.49138052214444E+016,899332497081836,,,,,,
1711920,,6.36975244270593E+017,,,,,,3.69607970675087E+017,9.42944743484915E+016,898809278964579,,,
1712448,6.39518377562218E+017,,,,3.71123316958504E+017,9.49152904630912E+016,899332497081836,,,,,,
1713600,,6.37039451247292E+017,,,,,,3.69647724306855E+017,9.42959171925845E+016,898809278964579,,,
1714176,6.39584398145721E+017,,,,3.71164194554794E+017,9.49167741014094E+016,899332497081836,,,,,,
1715280,,6.37103584686545E+017,,,,,,3.69687436182784E+017,9.42973585223191E+016,898809278964579,,,
1715904,6.39650340960585E+017,,,,3.71205027988099E+017,9.49182561380693E+016,899332497081836,,,,,,
1716960,,6.37167644689199E+017,,,,,,3.69727106345178E+017,9.42987983392295E+016,898809278964579,,,
1717632,6.39716206116496E+017,,,,3.71245817304446E+017,9.49197365747401E+016,899332497081836,,,,,,
1718640,,6.37231631355941E+017,,,,,,3.69766734836309E+017,9.43002366448489E+016,898809278964579,,,
1719360,6.39781993722961E+017,,,,3.71286562549824E+017,9.49212154130897E+016,899332497081836,,,,,,
1720320,,6.37295544787296E+017,,,,,,3.69806321698421E+017,9.43016734407092E+016,898809278964579,,,
1721088,6.39847703889311E+017,,,,3.7132726377019E+017,9.49226926547848E+016,899332497081836,,,,,,
1722000,,6.37359385083634E+017,,,,,,3.69845866973727E+017,9.43031087283415E+016,898809278964579,,,
1722816,6.39913336724696E+017,,,,3.71367921011465E+017,9.4924168301491E+016,899332497081836,,,,,,
1723680,,6.37423152345161E+017,,,,,,3.69885370704408E+017,9.43045425092755E+016,898809278964579,,,
1724544,6.39978892338089E+017,,,,3.71408534319538E+017,9.49256423548724E+016,899332497081836,,,,,,
1725360,,6.37486846671928E+017,,,,,,3.69924832932615E+017,9.430597478504E+016,898809278964579,,,
1726272,6.40044370838286E+017,,,,3.71449103740262E+017,9.49271148165921E+016,899332497081836,,,,,,
1727040,,6.37550468163826E+017,,,,,,3.6996425370047E+017,9.43074055571626E+016,898809278964579,,,
1728000,6.40109772333903E+017,,,,3.71489629319457E+017,9.49285856883117E+016,899332497081836,,,,,,
1728000,,,1.84822367519668E+017,,,,,,,,7.13016665248034E+016,2436265819754782,74577559631.401
1728720,,6.37614016920586E+017,,,,,,3.70003633050063E+017,9.43088348271697E+016,898809278964579,,,
1729728,6.40175096933382E+017,,,,3.71530111102908E+017,9.49300549716918E+016,899332497081836,,,,,,
1730400,,6.37677493041783E+017,,,,,,3.70042971023453E+017,9.43102625965867E+016,898809278964579,,,
1731456,6.40240344744986E+017,,,,3.71570549136365E+017,9.49315226683916E+016,899332497081836,,,,,,
1732080,,6.37740896626833E+017,,,,,,3.70082267662667E+017,9.4311688866938E+016,898809278964579,,,
1733184,6.40305515876801E+017,,,,3.71610943465543E+017,9.4932988780069E+016,899332497081836,,,,,,
1733760,,6.37804227774993E+017,,,,,,3.70121523009704E+017,9.43131136397465E+016,898809278964579,,,
1734912,6.40370610436738E+017,,,,3.71651294136124E+017,9.49344533083809E+016,899332497081836,,,,,,
1735440,,6.37867486585367E+017,,,,,,3.7016073710653E+017,9.43145369165344E+016,898809278964579,,,
1736640,6.40435628532533E+017,,,,3.71691601193753E+017,9.49359162549827E+016,899332497081836,,,,,,
1737120,,6.37930673156896E+017,,,,,,3.7019990999508E+017,9.43159586988224E+016,898809278964579,,,
1738368,6.40500570271742E+017,,,,3.71731864684042E+017,9.49373776215285E+016,899332497081836,,,,,,
1738800,,6.37993787588368E+017,,,,,,3.70239041717257E+017,9.43173789881304E+016,898809278964579,,,
1740096,6.40565435761751E+017,,,,3.71772084652568E+017,9.49388374096714E+016,899332497081836,,,,,,
1740480,,6.38056829978414E+017,,,,,,3.70278132314934E+017,9.43187977859769E+016,898809278964579,,,
1741824,6.40630225109768E+017,,,,3.71812261144871E+017,9.49402956210629E+016,899332497081836,,,,,,
1742160,,6.38119800425507E+017,,,,,,3.70317181829953E+017,9.43202150938794E+016,898809278964579,,,
1743552,6.40694938422825E+017,,,,3.71852394206458E+017,9.49417522573534E+016,899332497081836,,,,,,
1743840,,6.38182699027964E+017,,,,,,3.70356190304123E+017,9.43216309133542E+016,898809278964579,,,
1745280,6.4075957580778E+017,,,,3.71892483882799E+017,9.49432073201921E+016,899332497081836,,,,,,
1745520,,6.38245525883947E+017,,,,,,3.70395157779223E+017,9.43230452459166E+016,898809278964579,,,
1747008,6.4082413737132E+017,,,,3.7193253021933E+017,9.49446608112268E+016,899332497081836,,,,,,
1747200,,6.38308281091463E+017,,,,,,3.70434084296999E+017,9.43244580930805E+016,898809278964579,,,
1748736,6.40888623219953E+017,,,,3.71972533261451E+017,9.49461127321039E+016,899332497081836,,,,,,
1748880,,6.38370964748362E+017,,,,,,3.70472969899167E+017,9.43258694563589E+016,898809278964579,,,
1750464,6.40953033460017E+017,,,,3.72012493054527E+017,9.49475630844689E+016,899332497081836,,,,,,
1750560,,6.3843357695234E+017,,,,,,3.70511814627411E+017,9.43272793372635E+016,898809278964579,,,
1752192,6.41017368197674E+017,,,,3.72052409643887E+017,9.49490118699656E+016,899332497081836,,,,,,
1752240,,6.38496117800936E+017,,,,,,3.70550618523382E+017,9.4328687737305E+016,898809278964579,,,
1753920,6.41081627538914E+017,,,,3.72092283074824E+017,9.49504590902367E+016,899332497081836,,,,,,
1753920,,6.38558587391536E+017,,,,,,3.70589381628699E+017,9.43300946579927E+016,898809278964579,,,
1755600,,6.38620985821373E+017,,,,,,3.70628103984951E+017,9.43315001008349E+016,898809278964579,,,
1755648,6.41145811589555E+017,,,,3.72132113392597E+017,9.49519047469236E+016,899332497081836,,,,,,
1757280,,6.38683313187523E+017,,,,,,3.70666785633695E+017,9.43329040673389E+016,898809278964579,,,
1757376,6.41209920455241E+017,,,,3.72171900642427E+017,9.49533488416663E+016,899332497081836,,,,,,
1758960,,6.38745569586909E+017,,,,,,3.70705426616454E+017,9.43343065590105E+016,898809278964579,,,
1759104,6.41273954241445E+017,,,,3.72211644869501E+017,9.49547913761038E+016,899332497081836,,,,,,
1760640,,6.38807755116301E+017,,,,,,3.70744026974719E+017,9.43357075773545E+016,898809278964579,,,
1760832,6.41337913053465E+017,,,,3.72251346118969E+017,9.49562323518734E+016,899332497081836,,,,,,
1762320,,6.38869869872315E+017,,,,,,3.70782586749952E+017,9.43371071238746E+016,898809278964579,,,
1762560,6.41401796996433E+017,,,,3.72291004435945E+017,9.49576717706114E+016,899332497081836,,,,,,
1764000,,6.38931913951415E+017,,,,,,3.7082110598358E+017,9.43385052000733E+016,898809278964579,,,
1764288,6.41465606175302E+017,,,,3.72330619865509E+017,9.49591096339525E+016,899332497081836,,,,,,
1765680,,6.38993887449909E+017,,,,,,3.70859584716998E+017,9.43399018074519E+016,898809278964579,,,
1766016,6.41529340694861E+017,,,,3.72370192452702E+017,9.49605459435305E+016,899332497081836,,,,,,
1767360,,6.39055790463955E+017,,,,,,3.7089802299157E+017,9.43412969475105E+016,898809278964579,,,
1767744,6.41593000659724E+017,,,,3.72409722242531E+017,9.49619807009775E+016,899332497081836,,,,,,
1769040,,6.39117623089559E+017,,,,,,3.70936420848625E+017,9.4342690621748E+016,898809278964579,,,
1769472,6.41656586174335E+017,,,,3.72449209279965E+017,9.49634139079245E+016,899332497081836,,,,,,
1770720,,6.39179385422572E+017,,,,,,3.70974778329464E+017,9.43440828316623E+016,898809278964579,,,
1771200,6.41720097342968E+017,,,,3.72488653609938E+017,9.49648455660011E+016,899332497081836,,,,,,
1772400,,6.39241077558695E+017,,,,,,3.71013095475351E+017,9.434547357875E+016,898809278964579,,,
1772928,6.41783534269728E+017,,,,3.72528055277347E+017,9.49662756768356E+016,899332497081836,,,,,,
1774080,,6.39302699593478E+017,,,,,,3.71051372327519E+017,9.43468628645065E+016,898809278964579,,,
1774656,6.41846897058547E+017,,,,3.72567414327053E+017,9.4967704242055E+016,899332497081836,,,,,,
1775760,,6.39364251622318E+017,,,,,,3.71089608927171E+017,9.4348250690426E+016,898809278964579,,,
1776384,6.41910185813194E+017,,,,3.72606730803881E+017,9.4969131263285E+016,899332497081836,,,,,,
1777440,,6.39425733740462E+017,,,,,,3.71127805315473E+017,9.43496370580016E+016,898809278964579,,,
1778112,6.41973400637262E+017,,,,3.72646004752619E+017,9.49705567421498E+016,899332497081836,,,,,,
1779120,,6.39487146043004E+017,,,,,,3.71165961533561E+017,9.43510219687251E+016,898809278964579,,,
1779840,6.42036541634178E+017,,,,3.72685236218016E+017,9.49719806802726E+016,899332497081836,,,,,,
1780800,,6.3954848862489E+017,,,,,,3.71204077622538E+017,9.43524054240873E+016,898809278964579,,,
1781568,6.420996089072E+017,,,,3.72724425244789E+017,9.4973403079275E+016,899332497081836,,,,,,
1782480,,6.39609761580913E+017,,,,,,3.71242153623475E+017,9.43537874255777E+016,898809278964579,,,
1783296,6.42162602559419E+017,,,,3.72763571877615E+017,9.49748239407773E+016,899332497081836,,,,,,
1784160,,6.39670965005718E+017,,,,,,3.71280189577407E+017,9.43551679746846E+016,898809278964579,,,
1785024,6.42225522693757E+017,,,,3.72802676161134E+017,9.49762432663986E+016,899332497081836,,,,,,
1785840,,6.39732098993798E+017,,,,,,3.71318185525339E+017,9.4356547072895E+016,898809278964579,,,
1786752,6.42288369412967E+017,,,,3.72841738139952E+017,9.49776610577565E+016,899332497081836,,,,,,
1787520,,6.39793163639498E+017,,,,,,3.71356141508243E+017,9.43579247216949E+016,898809278964579,,,
1788480,6.42351142819637E+017,,,,3.72880757858634E+017,9.49790773164673E+016,899332497081836,,,,,,
1789200,,6.39854159037012E+017,,,,,,3.71394057567056E+017,9.43593009225691E+016,898809278964579,,,
1790208,6.42413843016186E+017,,,,3.72919735361713E+017,9.49804920441462E+016,899332497081836,,,,,,
1790880,,6.39915085280387E+017,,,,,,3.71431933742684E+017,9.43606756770011E+016,898809278964579,,,
1791936,6.42476470104866E+017,,,,3.7295867069368E+017,9.49819052424067E+016,899332497081836,,,,,,
1792560,,6.39975942463518E+017,,,,,,3.71469770076E+017,9.43620489864731E+016,898809278964579,,,
1793664,6.42539024187763E+017,,,,3.72997563898993E+017,9.49833169128611E+016,899332497081836,,,,,,
1794240,,6.40036730680153E+017,,,,,,3.71507566607841E+017,9.43634208524663E+016,898809278964579,,,
1795392,6.42601505366797E+017,,,,3.7303641502207E+017,9.49847270571205E+016,899332497081836,,,,,,
1795920,,6.40097450023892E+017,,,,,,3.71545323379014E+017,9.43647912764607E+016,898809278964579,,,
1797120,6.42663913743723E+017,,,,3.73075224107293E+017,9.49861356767943E+016,899332497081836,,,,,,
1797600,,6.40158100588186E+017,,,,,,3.71583040430292E+017,9.4366160259935E+016,898809278964579,,,
1798848,6.42726249420127E+017,,,,3.73113991199007E+017,9.4987542773491E+016,899332497081836,,,,,,
1799280,,6.40218682466337E+017,,,,,,3.71620717802414E+017,9.43675278043666E+016,898809278964579,,,
1800576,6.42788512497432E+017,,,,3.7315271634152E+017,9.49889483488175E+016,899332497081836,,,,,,
1800960,,6.40279195751501E+017,,,,,,3.71658355536085E+017,9.43688939112319E+016,898809278964579,,,
1802304,6.42850703076895E+017,,,,3.73191399579103E+017,9.49903524043792E+016,899332497081836,,,,,,
1802640,,6.40339640536686E+017,,,,,,3.71695953671979E+017,9.4370258582006E+016,898809278964579,,,
1804032,6.42912821259608E+017,,,,3.73230040955986E+017,9.49917549417805E+016,899332497081836,,,,,,
1804320,,6.40400016914751E+017,,,,,,3.71733512250735E+017,9.43716218181627E+016,898809278964579,,,
1805760,6.42974867146499E+017,,,,3.73268640516367E+017,9.49931559626241E+016,899332497081836,,,,,,
1806000,,6.40460324978411E+017,,,,,,3.71771031312958E+017,9.43729836211747E+016,898809278964579,,,
1807488,6.43036840838331E+017,,,,3.73307198304403E+017,9.49945554685116E+016,899332497081836,,,,,,
1807680,,6.40520564820231E+017,,,,,,3.71808510899222E+017,9.43743439925135E+016,898809278964579,,,
1809216,6.43098742435703E+017,,,,3.73345714364215E+017,9.49959534610431E+016,899332497081836,,,,,,
1809360,,6.40580736532632E+017,,,,,,3.71845951050064E+017,9.43757029336494E+016,898809278964579,,,
1810944,6.4316057203905E+017,,,,3.73384188739886E+017,9.49973499418174E+016,899332497081836,,,,,,
1811040,,6.40640840207888E+017,,,,,,3.71883351805991E+017,9.43770604460513E+016,898809278964579,,,
1812672,6.43222329748644E+017,,,,3.7342262147546E+017,9.49987449124319E+016,899332497081836,,,,,,
1812720,,6.40700875938125E+017,,,,,,3.71920713207475E+017,9.43784165311871E+016,898809278964579,,,
1814400,6.43284015664593E+017,,,,3.73461012614946E+017,9.50001383744826E+016,899332497081836,,,,,,
1814400,,6.40760843815326E+017,,,,,,3.71958035294952E+017,9.43797711905233E+016,898809278964579,,,
1814400,,,1.87731714434333E+017,,,,,,,,7.31190129483785E+016,2502232057715182,74577559631.401
1816080,,6.40820743931326E+017,,,,,,3.71995318108827E+017,9.43811244255253E+016,898809278964579,,,
1816128,6.43345629886844E+017,,,,3.73499362202314E+017,9.50015303295643E+016,899332497081836,,,,,,
1817760,,6.40880576377818E+017,,,,,,3.72032561689473E+017,9.43824762376573E+016,898809278964579,,,
1817856,6.43407172515178E+017,,,,3.73537670281495E+017,9.50029207792702E+016,899332497081836,,,,,,
1819440,,6.40940341246346E+017,,,,,,3.72069766077224E+017,9.43838266283822E+016,898809278964579,,,
1819584,6.43468643649216E+017,,,,3.73575936896386E+017,9.50043097251923E+016,899332497081836,,,,,,
1821120,,6.41000038628311E+017,,,,,,3.72106931312385E+017,9.43851755991617E+016,898809278964579,,,
1821312,6.43530043388416E+017,,,,3.73614162090841E+017,9.50056971689212E+016,899332497081836,,,,,,
1822800,,6.41059668614969E+017,,,,,,3.72144057435225E+017,9.43865231514562E+016,898809278964579,,,
1823040,6.43591371832075E+017,,,,3.7365234590868E+017,9.5007083112046E+016,899332497081836,,,,,,
1824480,,6.41119231297432E+017,,,,,,3.7218114448598E+017,9.4387869286725E+016,898809278964579,,,
1824768,6.43652629079327E+017,,,,3.73690488393685E+017,9.50084675561546E+016,899332497081836,,,,,,
1826160,,6.41178726766668E+017,,,,,,3.72218192504851E+017,9.43892140064262E+016,898809278964579,,,
1826496,6.43713815229145E+017,,,,3.73728589589597E+017,9.50098505028335E+016,899332497081836,,,,,,
1827840,,6.41238155113501E+017,,,,,,3.72255201532006E+017,9.43905573120164E+016,898809278964579,,,
1828224,6.43774930380343E+017,,,,3.73766649540123E+017,9.50112319536677E+016,899332497081836,,,,,,
1829520,,6.4129751642861E+017,,,,,,3.72292171607579E+017,9.43918992049513E+016,898809278964579,,,
1829952,6.43835974631572E+017,,,,3.7380466828893E+017,9.50126119102409E+016,899332497081836,,,,,,
1831200,,6.41356810802533E+017,,,,,,3.72329102771669E+017,9.43932396866851E+016,898809278964579,,,
1831680,6.43896948081322E+017,,,,3.73842645879646E+017,9.50139903741354E+016,899332497081836,,,,,,
1832880,,6.41416038325662E+017,,,,,,3.72365995064343E+017,9.4394578758671E+016,898809278964579,,,
1833408,6.43957850827925E+017,,,,3.73880582355863E+017,9.50153673469322E+016,899332497081836,,,,,,
1834560,,6.41475199088249E+017,,,,,,3.72402848525633E+017,9.43959164223608E+016,898809278964579,,,
1835136,6.44018682969552E+017,,,,3.73918477761133E+017,9.50167428302109E+016,899332497081836,,,,,,
1836240,,6.41534293180401E+017,,,,,,3.72439663195535E+017,9.43972526792052E+016,898809278964579,,,
1836864,6.44079444604213E+017,,,,3.73956332138972E+017,9.50181168255495E+016,899332497081836,,,,,,
1837920,,6.41593320692083E+017,,,,,,3.72476439114015E+017,9.43985875306534E+016,898809278964579,,,
1838592,6.44140135829762E+017,,,,3.73994145532855E+017,9.50194893345249E+016,899332497081836,,,,,,
1839600,,6.41652281713119E+017,,,,,,3.72513176321E+017,9.43999209781537E+016,898809278964579,,,
1840320,6.4420075674389E+017,,,,3.74031917986222E+017,9.50208603587126E+016,899332497081836,,,,,,
1841280,,6.4171117633319E+017,,,,,,3.72549874856388E+017,9.4401253023153E+016,898809278964579,,,
1842048,6.44261307444132E+017,,,,3.74069649542472E+017,9.50222298996864E+016,899332497081836,,,,,,
1842960,,6.41770004641834E+017,,,,,,3.72586534760038E+017,9.44025836670969E+016,898809278964579,,,
1843776,6.44321788027864E+017,,,,3.74107340244967E+017,9.50235979590191E+016,899332497081836,,,,,,
1844640,,6.4182876672845E+017,,,,,,3.72623156071777E+017,9.44039129114299E+016,898809278964579,,,
1845504,6.44382198592301E+017,,,,3.74144990137031E+017,9.50249645382818E+016,899332497081836,,,,,,
1846320,,6.41887462682295E+017,,,,,,3.726597388314E+017,9.44052407575951E+016,898809278964579,,,
1847232,6.44442539234504E+017,,,,3.74182599261949E+017,9.50263296390445E+016,899332497081836,,,,,,
1848000,,6.41946092592484E+017,,,,,,3.72696283078663E+017,9.44065672070345E+016,898809278964579,,,
1848960,6.44502810051373E+017,,,,3.74220167662969E+017,9.50276932628755E+016,899332497081836,,,,,,
1849680,,6.42004656547991E+017,,,,,,3.72732788853291E+017,9.44078922611888E+016,898809278964579,,,
1850688,6.44563011139653E+017,,,,3.74257695383297E+017,9.5029055411342E+016,899332497081836,,,,,,
1851360,,6.42063154637652E+017,,,,,,3.72769256194975E+017,9.44092159214973E+016,898809278964579,,,
1852416,6.44623142595931E+017,,,,3.74295182466105E+017,9.50304160860096E+016,899332497081836,,,,,,
1853040,,6.42121586950158E+017,,,,,,3.72805685143369E+017,9.44105381893985E+016,898809278964579,,,
